,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,avg_cashbk_per_order,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_DC,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop,PreferedOrderCat_Mobile,PreferedOrderCat_Others,Churn
4135,15.0,1,1,35.0,0,5,4,1,2,0,11.0,260.7,130.35,0,0,1,0,0,0,1,0,0,0,0
4136,8.0,1,3,35.0,0,5,3,1,3,0,8.0,192.12,96.06,0,0,0,1,0,0,0,1,0,0,0
4137,10.0,0,3,22.0,1,6,1,1,3,0,12.0,179.06,14.921666666666667,0,0,0,1,0,0,0,1,0,0,0
4138,15.0,1,3,10.0,1,5,4,1,4,0,3.0,214.38,107.19,0,0,1,0,0,0,0,1,0,0,0
4139,6.0,1,1,9.0,1,4,5,2,3,0,3.0,149.39,74.695,0,1,0,0,0,0,0,0,1,0,0
4140,9.0,1,2,33.0,0,4,1,2,3,1,3.0,213.37,106.685,0,0,1,0,0,1,0,0,0,0,0
4141,12.0,1,3,17.0,0,4,1,1,3,0,10.0,178.43,89.215,0,0,1,0,0,0,0,1,0,0,0
4142,14.0,0,3,7.0,1,4,3,1,9,0,2.0,192.28,96.14,0,0,1,0,0,0,0,1,0,0,1
4143,10.0,1,3,18.0,0,5,1,1,6,0,1.0,191.52,95.76,0,0,0,1,0,0,0,1,0,0,0
4144,19.0,1,3,27.0,0,4,3,2,10,0,2.0,173.5,86.75,0,0,1,0,0,0,0,1,0,0,0
4145,14.0,1,1,9.0,1,5,3,2,4,0,3.0,153.09,51.03,0,0,1,0,0,0,0,0,1,0,0
4146,9.0,0,1,25.0,1,4,3,1,3,1,3.0,181.89,90.945,0,0,1,0,0,0,0,1,0,0,0
4147,14.0,1,1,9.0,0,4,3,1,4,0,3.0,145.01,72.505,1,0,0,0,0,0,0,0,1,0,0
4148,9.0,1,1,7.0,0,6,1,1,3,0,2.0,154.77,77.385,0,0,1,0,0,0,0,0,1,0,0
4149,3.0,1,1,20.0,1,5,4,1,6,1,4.0,165.25,82.625,0,0,0,0,1,0,0,1,0,0,0
4150,3.0,1,1,35.0,0,5,5,2,3,0,5.0,162.85,81.425,1,0,0,0,0,0,0,0,1,0,0
4151,14.0,1,3,35.0,1,5,5,1,6,1,1.0,233.54000000000002,116.77000000000001,0,0,0,1,0,1,0,0,0,0,1
4152,13.0,1,3,31.0,0,5,1,1,2,0,7.0,245.31,122.655,0,0,0,1,0,0,1,0,0,0,0
4153,5.0,0,1,12.0,1,4,5,2,2,0,3.0,224.36,112.18,1,0,0,0,0,0,0,1,0,0,0
4154,1.0,1,3,12.0,0,5,3,2,2,0,1.0,154.66,77.33,0,0,0,0,1,0,0,0,1,0,0
4155,10.0,0,1,30.0,1,2,1,1,6,0,4.0,150.71,75.355,1,0,0,0,0,0,0,1,0,0,0
4156,13.0,1,1,13.0,1,5,5,1,6,0,3.0,224.91,112.455,1,0,0,0,0,1,0,0,0,0,0
4157,1.0,1,1,11.0,1,2,4,1,3,1,4.0,186.42,93.21,0,0,1,0,0,0,0,1,0,0,0
4158,23.0,0,3,9.0,1,5,4,1,4,0,9.0,178.9,89.45,1,0,0,0,0,0,0,1,0,0,0
4159,8.0,1,1,15.0,1,2,3,1,4,0,3.0,169.04,84.52,1,0,0,0,0,0,0,1,0,0,0
4160,5.0,1,3,7.0,0,4,1,2,10,1,6.0,184.93,92.465,0,0,1,0,0,0,0,1,0,0,1
4161,23.0,0,1,15.0,1,5,4,1,3,0,8.0,176.3,88.15,0,0,1,0,0,0,0,1,0,0,0
4162,1.0,1,1,9.0,1,5,3,2,8,1,1.0,145.9,72.95,0,0,0,0,1,0,0,0,1,0,1
4163,7.0,0,1,10.0,0,4,3,1,3,1,1.0,154.09,38.5225,0,0,1,0,0,0,0,0,1,0,0
4164,1.0,1,1,9.0,1,4,4,1,11,0,3.0,159.68,53.22666666666667,1,0,0,0,0,0,0,0,1,0,0
4165,6.0,0,1,9.0,1,4,1,2,2,0,7.0,155.68,38.92,0,0,1,0,0,0,0,0,1,0,0
4166,30.0,1,1,10.0,0,2,5,1,6,1,1.0,151.7,75.85,1,0,0,0,0,0,0,0,1,0,0
4167,4.0,1,1,31.0,1,4,3,1,3,0,1.0,151.93,75.965,0,0,1,0,0,0,0,0,1,0,0
4168,12.0,0,1,30.0,1,5,3,2,2,0,3.0,220.26,110.13,0,0,1,0,0,1,0,0,0,0,0
4169,10.0,1,1,34.0,1,4,3,1,8,0,8.0,177.37,22.17125,1,0,0,0,0,0,0,1,0,0,0
4170,9.0,1,1,23.0,1,2,4,1,2,0,4.0,149.26,74.63,1,0,0,0,0,0,0,0,1,0,0
4171,3.0,1,1,22.0,0,5,3,2,2,1,9.0,166.93,83.465,0,0,1,0,0,0,0,1,0,0,0
4172,5.0,1,1,33.0,1,4,3,1,3,0,4.0,154.11,30.822000000000003,0,0,1,0,0,0,0,0,1,0,0
4173,8.0,1,1,26.0,1,4,1,1,2,0,3.0,151.61,75.805,1,0,0,0,0,0,0,0,1,0,0
4174,1.0,1,1,31.0,1,5,3,2,7,1,4.0,145.28,72.64,0,0,1,0,0,0,0,0,1,0,1
4175,3.0,1,1,28.0,0,2,5,1,3,0,3.0,224.8,24.977777777777778,0,0,1,0,0,1,0,0,0,0,0
4176,6.0,1,1,12.0,1,2,4,1,2,1,6.0,157.98,78.99,0,0,1,0,0,0,0,0,1,0,0
4177,1.0,0,1,23.0,1,2,1,1,3,1,1.0,154.35,77.175,1,0,0,0,0,0,0,0,1,0,0
4178,27.0,1,3,9.0,0,5,1,1,4,0,8.0,279.27,69.8175,0,0,1,0,0,0,1,0,0,0,0
4179,12.0,1,1,9.0,1,4,1,2,7,1,3.0,164.44,82.22,0,0,1,0,0,0,0,0,1,0,0
4180,1.0,0,1,18.0,0,2,3,1,2,0,4.0,165.11,82.555,0,0,0,0,1,0,0,1,0,0,0
4181,1.0,1,3,16.0,1,5,5,2,9,0,4.0,159.07,79.535,0,0,1,0,0,0,0,0,1,0,1
4182,8.0,1,1,14.0,0,4,4,2,2,0,12.0,244.94,122.47,0,0,1,0,0,1,0,0,0,0,0
4183,1.0,1,1,22.0,1,4,1,2,3,0,1.0,137.32,68.66,0,0,1,0,0,0,0,0,1,0,0
4184,1.0,1,1,13.0,1,4,5,2,4,0,4.0,154.6,77.3,1,0,0,0,0,0,0,0,1,0,1
4185,27.0,1,1,12.0,0,4,3,1,6,0,9.0,315.94,63.188,0,0,0,0,1,0,0,0,0,1,0
4186,1.0,0,1,23.0,0,6,5,2,3,1,8.0,164.19,23.455714285714286,0,0,1,0,0,0,0,0,1,0,1
4187,16.0,1,3,15.0,1,4,4,1,2,0,3.0,193.25,38.65,0,0,0,1,0,0,0,1,0,0,0
4188,18.0,1,1,14.0,0,5,1,1,5,0,3.0,227.48,37.913333333333334,1,0,0,0,0,1,0,0,0,0,0
4189,20.0,1,3,9.0,0,4,5,2,5,0,2.0,314.47,104.82333333333334,0,0,0,1,0,0,0,0,0,1,0
4190,7.0,1,1,9.0,1,4,1,2,6,0,1.0,149.96,74.98,1,0,0,0,0,0,0,0,1,0,0
4191,18.0,1,1,17.0,1,4,1,1,4,1,4.0,189.65,94.825,0,0,0,0,1,0,0,1,0,0,0
4192,4.0,1,1,16.0,1,5,3,2,3,0,9.0,147.06,73.53,1,0,0,0,0,0,0,0,1,0,0
4193,3.0,1,3,12.0,1,4,1,1,5,0,1.0,145.86,72.93,0,1,0,0,0,0,0,1,0,0,1
4194,1.0,1,1,7.0,1,4,1,1,4,1,1.0,147.93,49.31,1,0,0,0,0,0,0,0,1,0,1
4195,17.0,1,1,9.0,0,2,3,1,3,0,5.0,151.45,75.725,1,0,0,0,0,0,0,0,1,0,0
4196,14.0,1,3,10.0,1,5,3,1,3,1,3.0,151.83,75.915,0,0,0,1,0,0,0,0,1,0,1
4197,9.0,1,3,9.0,0,4,1,1,3,0,3.0,145.14,48.379999999999995,0,0,0,1,0,0,0,0,1,0,0
4198,10.0,1,1,12.0,0,5,5,1,11,1,1.0,159.19,79.595,0,0,1,0,0,0,0,0,1,0,0
4199,7.0,0,3,7.0,0,2,5,1,4,0,4.0,178.76,89.38,0,0,1,0,0,0,0,1,0,0,0
4200,9.0,1,1,11.0,1,4,1,1,3,0,1.0,144.51,72.255,0,0,0,0,1,0,0,0,1,0,0
4201,1.0,1,1,9.0,0,4,5,1,3,0,1.0,148.41,74.205,0,0,1,0,0,0,0,0,1,0,0
4202,1.0,1,1,32.0,1,6,3,2,3,0,2.0,147.93,73.965,0,0,1,0,0,0,0,0,1,0,1
4203,1.0,0,3,15.0,1,4,3,2,3,0,3.0,212.26,106.13,0,0,1,0,0,1,0,0,0,0,0
4204,4.0,0,1,7.0,0,4,1,2,3,0,8.0,165.11,41.2775,1,0,0,0,0,0,0,1,0,0,0
4205,5.0,1,1,19.0,0,4,3,1,3,0,9.0,318.7431,19.92144375,0,1,0,0,0,0,0,0,0,1,1
4206,8.0,0,3,30.0,1,4,3,2,2,0,8.0,170.68,18.964444444444446,0,0,0,1,0,0,0,1,0,0,0
4207,11.0,1,1,26.0,1,4,4,1,6,0,1.0,155.22,77.61,0,0,1,0,0,0,0,0,1,0,0
4208,20.0,0,3,12.0,1,4,1,2,6,1,9.0,182.72,91.36,0,0,0,1,0,0,0,1,0,0,0
4209,9.0,1,1,15.0,1,2,1,1,3,0,2.0,147.69,73.845,0,0,1,0,0,0,0,0,1,0,0
4210,12.0,1,1,7.0,1,5,3,2,11,1,1.0,178.81,89.405,0,0,1,0,0,1,0,0,0,0,1
4211,1.0,1,1,12.0,1,4,3,2,3,1,3.0,159.41,53.13666666666666,0,1,0,0,0,0,0,0,1,0,1
4212,18.0,1,3,7.0,0,4,5,1,7,1,4.0,179.54,89.77,0,0,0,1,0,0,0,1,0,0,0
4213,9.0,0,1,18.0,1,5,5,1,4,1,3.0,223.84,74.61333333333333,1,0,0,0,0,1,0,0,0,0,0
4214,1.0,1,3,30.0,0,5,1,1,9,1,1.0,166.57,83.285,0,0,0,1,0,0,0,1,0,0,0
4215,7.0,0,1,30.0,0,4,1,2,3,1,13.0,259.58,129.79,0,0,1,0,0,1,0,0,0,0,0
4216,9.0,0,3,6.0,1,4,5,1,3,0,3.0,215.69,107.845,0,0,1,0,0,1,0,0,0,0,0
4217,9.0,1,1,30.0,0,4,5,1,5,1,3.0,165.14,55.04666666666666,1,0,0,0,0,0,0,0,1,0,0
4218,5.0,1,1,14.0,1,4,1,1,5,0,8.0,184.15,92.075,0,0,1,0,0,0,0,1,0,0,0
4219,11.0,1,1,7.0,1,5,3,1,3,0,8.0,184.93,92.465,0,0,1,0,0,0,0,1,0,0,0
4220,6.0,1,1,7.0,1,4,1,1,3,1,9.0,186.62,23.3275,1,0,0,0,0,0,0,1,0,0,0
4221,12.0,0,1,36.0,0,4,1,2,3,0,10.0,149.06,14.906,0,0,1,0,0,0,0,1,0,0,0
4222,24.0,1,1,14.0,0,5,3,1,7,1,9.0,312.4,22.314285714285713,1,0,0,0,0,0,0,0,0,1,0
4223,30.0,1,3,32.0,0,4,5,2,9,0,10.0,201.37,25.17125,0,0,1,0,0,1,0,0,0,0,0
4224,10.0,1,1,15.0,0,4,3,1,3,0,3.0,225.96,17.38153846153846,0,1,0,0,0,1,0,0,0,0,0
4225,29.0,1,1,15.0,0,4,3,1,4,1,3.0,272.56,136.28,1,0,0,0,0,0,1,0,0,0,0
4226,10.0,0,1,18.0,1,5,4,2,3,0,4.0,189.99,94.995,0,0,1,0,0,0,0,1,0,0,0
4227,19.0,1,1,14.0,1,4,5,1,4,0,3.0,222.24,111.12,0,0,1,0,0,1,0,0,0,0,0
4228,9.0,0,1,7.0,1,4,5,1,6,0,3.0,146.94,73.47,1,0,0,0,0,0,0,0,1,0,0
4229,1.0,1,1,16.0,1,5,3,1,2,1,1.0,158.88,79.44,1,0,0,0,0,0,0,0,1,0,1
4230,30.0,0,3,7.0,0,5,3,2,9,0,4.0,179.73,89.865,0,0,1,0,0,0,0,1,0,0,0
4231,3.0,1,1,9.0,1,4,4,1,2,0,5.0,152.03,76.015,0,0,1,0,0,0,0,0,1,0,0
4232,5.0,1,1,7.0,1,4,4,2,3,0,1.0,150.01,75.005,1,0,0,0,0,0,0,0,1,0,0
4233,6.0,1,1,7.0,1,4,4,1,3,0,10.0,187.2,93.6,0,0,1,0,0,0,0,1,0,0,0
4234,10.0,1,1,13.0,0,2,1,1,5,0,1.0,155.38,77.69,0,0,1,0,0,0,0,0,1,0,0
4235,5.0,1,1,15.0,0,4,1,2,3,0,9.0,169.24,84.62,0,0,1,0,0,0,0,1,0,0,0
4236,9.0,1,3,7.0,1,5,5,2,2,0,9.0,168.12,56.04,0,0,0,1,0,0,0,1,0,0,0
4237,19.0,1,1,13.0,1,4,5,1,6,1,1.0,257.45,128.725,0,0,0,0,1,1,0,0,0,0,0
4238,11.0,1,1,14.0,1,4,3,2,6,0,3.0,261.64,130.82,1,0,0,0,0,1,0,0,0,0,0
4239,20.0,1,2,12.0,1,4,4,1,3,1,3.0,175.21,87.605,1,0,0,0,0,0,0,1,0,0,0
4240,4.0,1,1,7.0,1,5,1,1,3,1,1.0,176.26,44.065,0,0,1,0,0,0,0,1,0,0,0
4241,9.0,1,1,7.0,1,5,3,2,3,0,5.0,153.59,76.795,1,0,0,0,0,0,0,0,1,0,0
4242,29.0,1,3,7.0,1,4,1,1,5,0,3.0,227.39,113.695,0,0,1,0,0,1,0,0,0,0,0
4243,12.0,0,1,13.0,0,6,1,1,9,1,10.0,178.29,89.145,1,0,0,0,0,0,0,1,0,0,0
4244,8.0,1,1,7.0,1,4,4,1,3,0,4.0,168.25,84.125,1,0,0,0,0,0,0,1,0,0,0
4245,30.0,1,1,14.0,1,6,1,2,6,0,3.0,197.6,98.8,0,0,1,0,0,1,0,0,0,0,0
4246,1.0,1,3,9.0,1,4,5,1,5,0,1.0,148.22,74.11,0,1,0,0,0,0,0,0,1,0,0
4247,25.0,1,1,16.0,1,4,1,1,5,0,4.0,145.75,72.875,0,0,1,0,0,0,0,0,1,0,0
4248,4.0,1,1,9.0,1,5,1,1,3,0,9.0,166.52,15.138181818181819,0,0,1,0,0,0,0,1,0,0,0
4249,10.0,1,3,16.0,1,5,1,2,3,0,3.0,221.19,44.238,1,0,0,0,0,1,0,0,0,0,1
4250,14.0,0,1,7.0,1,5,4,1,3,0,12.0,260.03,130.015,0,0,1,0,0,0,1,0,0,0,0
4251,25.0,1,3,28.0,1,4,1,2,2,1,1.0,179.41,89.705,0,0,0,1,0,0,0,1,0,0,0
4252,4.0,1,3,11.0,0,5,4,1,3,1,8.0,177.09,59.03,1,0,0,0,0,0,0,1,0,0,0
4253,20.0,0,1,7.0,1,5,5,1,4,1,6.0,231.73000000000002,115.86500000000001,1,0,0,0,0,1,0,0,0,0,0
4254,6.0,1,3,13.0,1,4,3,2,3,0,8.0,175.1,29.183333333333334,1,0,0,0,0,0,0,1,0,0,0
4255,28.0,1,1,9.0,0,4,3,1,11,0,4.0,260.49,130.245,0,1,0,0,0,1,0,0,0,0,0
4256,1.0,1,3,10.0,0,4,3,1,2,0,3.0,174.99,87.495,0,0,0,0,1,0,0,1,0,0,0
4257,2.0,0,3,11.0,1,4,3,1,3,0,5.0,167.21,83.605,1,0,0,0,0,0,0,1,0,0,0
4258,30.0,1,3,17.0,1,4,3,2,2,0,9.0,263.72,131.86,1,0,0,0,0,0,1,0,0,0,0
4259,18.0,0,1,30.0,1,4,4,1,6,0,3.0,145.42,72.71,1,0,0,0,0,0,0,1,0,0,0
4260,1.0,1,2,13.0,1,4,5,1,6,1,3.0,145.73,72.865,0,0,0,0,1,0,0,0,1,0,1
4261,6.0,1,1,7.0,1,4,5,2,3,0,1.0,154.56,77.28,0,0,1,0,0,0,0,0,1,0,0
4262,1.0,0,1,13.0,0,5,1,2,3,1,1.0,154.26,77.13,0,0,1,0,0,0,0,0,1,0,1
4263,8.0,1,1,13.0,0,4,3,2,3,0,11.0,173.09,57.696666666666665,0,0,0,0,1,0,0,1,0,0,0
4264,11.0,0,1,9.0,1,5,1,1,7,0,1.0,176.63,88.315,0,0,1,0,0,0,0,1,0,0,0
4265,30.0,0,2,9.0,0,5,1,1,11,0,3.0,313.44,104.48,0,0,0,0,1,0,0,0,0,1,0
4266,24.0,0,1,7.0,0,4,4,1,5,1,8.0,306.72,153.36,0,0,1,0,0,0,0,0,0,1,0
4267,1.0,1,3,12.0,1,5,3,2,3,1,4.0,182.44,91.22,0,0,0,1,0,0,0,1,0,0,1
4268,1.0,1,1,14.0,1,5,1,1,3,0,2.0,153.89,51.29666666666666,1,0,0,0,0,0,0,0,1,0,0
4269,1.0,1,1,22.0,0,4,1,2,3,0,1.0,153.71,76.855,1,0,0,0,0,0,0,0,1,0,0
4270,25.0,0,1,7.0,0,5,5,2,5,0,9.0,199.84,15.372307692307693,1,0,0,0,0,1,0,0,0,0,0
4271,1.0,0,1,14.0,1,6,3,2,3,1,7.0,185.74,92.87,0,0,1,0,0,0,0,1,0,0,1
4272,28.0,0,2,33.0,0,2,1,2,4,1,5.0,298.28,59.65599999999999,0,0,0,0,1,0,1,0,0,0,0
4273,1.0,1,1,25.0,1,4,3,1,2,0,3.0,152.74,76.37,0,0,1,0,0,0,0,0,1,0,0
4274,8.0,1,1,13.0,0,5,4,1,8,0,1.0,170.05,85.025,0,0,1,0,0,0,0,1,0,0,0
4275,11.0,1,3,10.0,1,4,1,2,4,0,4.0,199.28,99.64,0,0,1,0,0,1,0,0,0,0,0
4276,8.0,1,1,12.0,0,5,5,2,4,0,9.0,241.31,120.655,1,0,0,0,0,1,0,0,0,0,0
4277,10.0,0,3,18.0,0,4,1,1,2,0,3.0,222.38,74.12666666666667,0,1,0,0,0,1,0,0,0,0,0
4278,10.0,1,1,10.0,0,4,1,1,7,0,1.0,153.35,76.675,0,0,1,0,0,0,0,0,1,0,0
4279,17.0,0,3,33.0,1,4,1,1,3,1,13.0,294.59,58.91799999999999,0,0,1,0,0,0,1,0,0,0,0
4280,4.0,0,1,30.0,1,6,3,1,3,0,10.0,151.13,75.565,0,0,1,0,0,0,0,0,1,0,0
4281,7.0,0,3,29.0,1,4,4,1,2,0,8.0,186.46,93.23,0,0,0,1,0,0,0,1,0,0,0
4282,20.0,1,1,21.0,0,4,4,1,11,1,4.0,174.63,34.926,0,0,1,0,0,0,0,0,1,0,1
4283,25.0,1,1,13.0,1,4,3,2,9,0,15.0,318.7431,19.92144375,0,0,1,0,0,0,0,0,0,1,0
4284,1.0,1,3,13.0,1,6,3,1,6,1,8.0,186.72,23.34,0,0,1,0,0,0,0,1,0,0,1
4285,1.0,1,1,13.0,0,5,4,1,3,0,4.0,148.68,29.736,0,0,0,0,1,0,0,0,1,0,0
4286,21.0,1,1,30.0,0,4,1,1,3,0,3.0,228.12,14.2575,1,0,0,0,0,1,0,0,0,0,1
4287,1.0,1,3,29.0,1,4,3,2,3,1,1.0,141.75,70.875,0,0,0,1,0,0,0,0,1,0,1
4288,1.0,1,1,9.0,1,4,1,1,2,0,2.0,150.23,50.07666666666666,0,1,0,0,0,0,0,0,1,0,0
4289,23.0,1,1,27.0,0,4,5,1,3,0,12.0,190.67,31.778333333333332,1,0,0,0,0,0,0,1,0,0,0
4290,17.0,0,1,35.0,0,2,3,2,6,0,3.0,172.39,86.195,1,0,0,0,0,0,0,0,1,0,0
4291,24.0,0,3,19.0,0,4,1,2,6,0,3.0,217.08,72.36,0,0,0,1,0,1,0,0,0,0,0
4292,1.0,1,3,27.0,0,6,3,1,5,1,3.0,170.59,56.86333333333334,0,0,1,0,0,0,0,1,0,0,1
4293,15.0,1,3,16.0,1,4,3,1,5,1,8.0,206.89,103.445,0,0,1,0,0,1,0,0,0,0,0
4294,1.0,1,2,32.0,0,4,3,1,3,0,8.0,154.42,25.736666666666665,0,0,1,0,0,0,0,0,1,0,0
4295,10.0,1,1,13.0,1,4,4,1,8,0,2.0,174.41,87.205,1,0,0,0,0,0,0,1,0,0,0
4296,15.0,0,1,15.0,1,6,1,2,4,0,4.0,231.5,115.75,0,0,1,0,0,1,0,0,0,0,1
4297,13.0,1,3,11.0,0,5,3,1,6,0,10.0,184.02,30.67,0,0,1,0,0,0,0,1,0,0,0
4298,1.0,1,3,35.0,1,5,3,1,4,0,3.0,211.39,70.46333333333332,0,0,1,0,0,0,0,1,0,0,0
4299,4.0,1,2,16.0,1,4,1,1,2,1,8.0,188.47,37.694,0,0,0,0,1,0,0,1,0,0,0
4300,1.0,1,1,16.0,0,4,5,2,9,0,5.0,167.0,83.5,1,0,0,0,0,0,0,0,1,0,1
4301,19.0,1,1,36.0,1,4,1,2,7,0,4.0,159.52,79.76,1,0,0,0,0,0,0,0,1,0,0
4302,12.0,1,1,10.0,0,4,3,2,5,1,3.0,168.17,56.056666666666665,0,1,0,0,0,0,0,1,0,0,0
4303,4.0,1,1,25.0,0,4,3,2,3,0,5.0,151.32,75.66,0,0,1,0,0,0,0,0,1,0,0
4304,6.0,0,3,16.0,1,6,1,1,2,0,8.0,171.68,85.84,1,0,0,0,0,0,0,1,0,0,0
4305,4.0,1,1,12.0,0,4,5,1,7,0,15.0,157.04,52.346666666666664,0,1,0,0,0,0,0,0,1,0,0
4306,4.0,1,1,9.0,1,5,1,2,2,0,3.0,152.2,76.1,1,0,0,0,0,0,0,0,1,0,0
4307,15.0,0,1,17.0,1,5,5,1,6,0,8.0,296.81,37.10125,0,0,1,0,0,0,1,0,0,0,0
4308,15.0,1,1,16.0,1,4,5,1,4,0,5.0,147.38,73.69,0,0,1,0,0,0,0,0,1,0,0
4309,1.0,1,1,10.0,0,4,4,2,3,0,1.0,139.83,69.915,1,0,0,0,0,0,0,0,1,0,0
4310,14.0,0,1,33.0,0,4,4,1,3,0,14.0,181.05,60.35,1,0,0,0,0,0,0,1,0,0,0
4311,9.0,1,3,7.0,1,4,4,1,3,0,7.0,197.95,98.975,0,0,0,1,0,1,0,0,0,0,0
4312,27.0,1,3,13.0,1,4,3,1,4,1,6.0,148.06,29.612000000000002,0,0,0,1,0,0,0,1,0,0,0
4313,19.0,1,1,16.0,1,4,4,1,10,0,15.0,148.48,74.24,0,0,1,0,0,0,0,1,0,0,0
4314,6.0,0,3,15.0,0,4,1,2,3,0,3.0,214.98,53.745,0,0,0,1,0,1,0,0,0,0,0
4315,3.0,0,1,7.0,1,4,3,1,3,0,10.0,168.19,84.095,0,1,0,0,0,0,0,1,0,0,0
4316,25.0,1,1,14.0,1,5,3,1,4,0,1.0,186.32,93.16,1,0,0,0,0,0,0,1,0,0,0
4317,30.0,1,1,16.0,0,5,4,1,6,1,1.0,158.46,79.23,1,0,0,0,0,0,0,0,1,0,0
4318,14.0,1,3,11.0,1,5,1,1,9,0,12.0,233.55,116.775,0,0,0,1,0,1,0,0,0,0,0
4319,8.0,0,3,9.0,0,4,3,1,8,0,3.0,147.31,73.655,0,0,0,1,0,0,0,0,1,0,0
4320,1.0,1,1,26.0,1,4,1,1,3,0,3.0,148.23,49.41,1,0,0,0,0,0,0,0,1,0,0
4321,1.0,0,1,16.0,1,4,4,1,8,0,3.0,145.24,48.413333333333334,1,0,0,0,0,0,0,0,1,0,0
4322,2.0,1,1,28.0,1,4,1,1,3,0,3.0,152.13,76.065,1,0,0,0,0,0,0,0,1,0,0
4323,30.0,1,1,31.0,1,2,1,1,5,1,3.0,219.39,109.695,0,0,1,0,0,1,0,0,0,0,0
4324,1.0,0,1,10.0,1,5,3,1,3,1,2.0,150.66,75.33,1,0,0,0,0,0,0,0,1,0,0
4325,24.0,1,1,18.0,0,4,4,2,5,0,5.0,318.7431,63.74862,0,0,1,0,0,0,0,0,0,1,0
4326,15.0,1,1,21.0,1,4,3,1,6,0,9.0,149.51,74.755,0,0,1,0,0,0,0,0,1,0,0
4327,4.0,1,3,12.0,0,4,1,1,4,0,3.0,219.19,27.39875,0,0,1,0,0,1,0,0,0,0,0
4328,12.0,1,3,7.0,0,5,1,2,6,0,3.0,211.86,105.93,0,0,1,0,0,0,0,1,0,0,0
4329,6.0,1,1,13.0,1,4,3,2,5,0,5.0,155.38,77.69,0,0,1,0,0,0,0,0,1,0,0
4330,1.0,1,1,24.0,1,4,4,1,2,1,2.0,155.58,77.79,0,1,0,0,0,0,0,0,1,0,0
4331,1.0,0,3,7.0,0,6,5,2,2,0,1.0,148.25,74.125,0,1,0,0,0,0,0,0,1,0,1
4332,10.0,0,1,10.0,1,4,4,2,6,0,3.0,145.88,18.235,1,0,0,0,0,0,0,0,1,0,0
4333,4.0,0,1,16.0,1,4,5,1,3,0,11.0,155.72,22.245714285714286,1,0,0,0,0,0,0,1,0,0,0
4334,19.0,1,3,11.0,0,4,5,1,6,1,4.0,175.06,87.53,0,0,1,0,0,0,0,1,0,0,0
4335,30.0,1,1,15.0,0,4,5,1,6,1,3.0,167.57,55.85666666666666,0,0,1,0,0,0,0,0,1,0,0
4336,7.0,1,1,9.0,1,4,1,2,2,0,3.0,150.0,75.0,0,0,1,0,0,0,0,0,1,0,0
4337,1.0,1,1,9.0,1,5,1,2,3,0,1.0,136.02,68.01,0,0,1,0,0,0,0,0,1,0,1
4338,20.0,1,3,7.0,0,4,5,1,3,0,3.0,229.53,14.345625,0,0,0,1,0,1,0,0,0,0,0
4339,12.0,1,1,16.0,0,4,1,2,3,0,2.0,147.88,49.29333333333333,0,0,1,0,0,0,0,0,1,0,0
4340,5.0,1,1,19.0,0,4,1,1,10,1,3.0,164.29,82.145,1,0,0,0,0,0,0,0,1,0,0
4341,8.0,1,1,34.0,0,4,4,2,4,0,3.0,148.11,74.055,1,0,0,0,0,0,0,0,1,0,0
4342,5.0,1,3,27.0,0,4,4,2,3,1,3.0,156.4,78.2,0,0,0,1,0,0,0,0,1,0,1
4343,24.0,1,1,7.0,1,5,3,1,4,0,3.0,161.9,80.95,1,0,0,0,0,0,0,0,1,0,0
4344,27.0,1,1,20.0,0,2,5,1,3,0,4.0,169.5,84.75,1,0,0,0,0,0,0,1,0,0,0
4345,7.0,1,1,21.0,0,4,4,1,3,0,7.0,152.56,76.28,1,0,0,0,0,0,0,0,1,0,0
4346,14.0,1,1,11.0,0,4,3,1,3,0,10.0,315.33,31.532999999999998,1,0,0,0,0,0,0,0,0,1,0
4347,29.0,1,1,21.0,1,2,4,2,10,0,15.0,312.22,104.07333333333334,1,0,0,0,0,0,0,0,0,1,0
4348,8.0,0,1,9.0,1,5,3,1,3,0,3.0,220.47,110.235,0,0,1,0,0,0,0,1,0,0,0
4349,25.0,1,1,10.0,0,4,4,2,5,0,1.0,262.34,131.17,1,0,0,0,0,0,1,0,0,0,0
4350,26.0,1,1,7.0,1,5,3,1,2,0,10.0,318.7431,26.561925000000002,0,0,1,0,0,0,0,0,0,1,0
4351,1.0,1,1,16.0,0,4,4,2,3,0,4.0,147.79,73.895,1,0,0,0,0,0,0,0,1,0,0
4352,1.0,1,1,30.0,1,5,3,1,5,1,2.0,184.16,92.08,0,0,1,0,0,0,0,1,0,0,1
4353,17.0,0,1,14.0,1,2,1,1,6,0,3.0,145.89,48.629999999999995,1,0,0,0,0,0,0,0,1,0,0
4354,19.0,0,1,9.0,1,5,1,1,11,0,9.0,292.92,24.41,1,0,0,0,0,0,1,0,0,0,0
4355,11.0,1,1,28.0,1,2,5,1,3,1,8.0,160.64,80.32,0,0,1,0,0,0,0,0,1,0,0
4356,9.0,0,1,9.0,0,4,4,2,7,0,3.0,169.25,84.625,1,0,0,0,0,0,0,1,0,0,0
